user_id,onboarding_skips,quiz_answers,total_events,avg_event_interval_sec,chat_opens,chat_views,messages_sent,messages_received,answer_errors,likes,dislikes,successful_purchase,model_changes,time_to_first_message_sec,error_rate,is_churned,user_goals,user_interests,user_assistance
1513,0.0,3.0,13.0,17.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"coding-assistance, content-creation",music,detailed-explanation
1514,1.0,2.0,328.0,163.5321100917431,15.0,20.0,103.0,94.0,6.0,33.0,9.0,1.0,1.0,413.0,0.05825242718446602,0.0,,"animals, cooking, dance, history, music",simplified-explanation
1515,0.0,3.0,13.0,19.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"coding-assistance, education","diy, gardening, outdoor",step-by-step
1516,0.0,3.0,56.0,146.2,3.0,3.0,14.0,6.0,8.0,2.0,3.0,1.0,0.0,381.0,0.5714285714285714,1.0,"coding-assistance, content-creation, education","animals, business, family, gardening, learning",answer-with-explanation
1517,0.0,3.0,72.0,213.5211267605634,5.0,5.0,19.0,12.0,7.0,2.0,2.0,1.0,1.0,369.0,0.3684210526315789,1.0,"business-purposes, essay-writing","arts, family, movies, outdoor",detailed-explanation
1518,0.0,3.0,96.0,232.7157894736842,7.0,7.0,28.0,11.0,15.0,0.0,7.0,1.0,0.0,377.0,0.5357142857142857,1.0,"coding-assistance, social-media","history, movies, technology",answer-with-explanation
1519,0.0,3.0,13.0,18.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"coding-assistance, cooking, education","movies, travel",step-by-step
1520,0.0,3.0,13.0,19.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"coding-assistance, entertainment, essay-writing","arts, fashion, movies, sports",detailed-explanation
1521,0.0,3.0,52.0,157.62745098039215,3.0,3.0,13.0,4.0,9.0,0.0,0.0,1.0,0.0,392.0,0.6923076923076923,1.0,"coding-assistance, education","diy, family, history",step-by-step
1522,0.0,3.0,13.0,14.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,mental-health,"cooking, dance, fashion, history, writing",answer-with-explanation
1523,0.0,3.0,13.0,16.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, essay-writing","animals, cooking, diy, learning, music",step-by-step
1524,0.0,3.0,50.0,168.42857142857142,3.0,3.0,12.0,8.0,4.0,2.0,0.0,1.0,1.0,447.0,0.3333333333333333,1.0,"business-purposes, mental-health","animals, business, reading",step-by-step
1525,0.0,3.0,13.0,19.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,content-creation,"cooking, diy, reading",detailed-explanation
1526,0.0,3.0,73.0,151.625,4.0,4.0,20.0,13.0,7.0,4.0,2.0,1.0,1.0,392.0,0.35,1.0,"business-purposes, coding-assistance, education, mental-health","arts, family",answer-with-explanation
1528,1.0,2.0,46.0,191.9111111111111,3.0,3.0,11.0,4.0,6.0,0.0,2.0,1.0,0.0,376.0,0.5454545454545454,1.0,"business-purposes, coding-assistance, education, essay-writing","animals, gardening",
1529,2.0,1.0,13.0,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,learning,
1530,0.0,3.0,52.0,106.90196078431373,2.0,2.0,14.0,6.0,8.0,2.0,2.0,1.0,0.0,437.0,0.5714285714285714,1.0,"business-purposes, entertainment, mental-health","arts, cooking, movies, outdoor, reading",detailed-explanation
1531,0.0,3.0,75.0,173.25675675675674,4.0,4.0,21.0,10.0,11.0,1.0,4.0,1.0,0.0,379.0,0.5238095238095238,1.0,"business-purposes, coding-assistance, content-creation, essay-writing","dance, diy, outdoor, sports",step-by-step
1532,0.0,3.0,94.0,325.8494623655914,9.0,9.0,26.0,9.0,14.0,3.0,1.0,1.0,0.0,378.0,0.5384615384615384,1.0,"business-purposes, coding-assistance, content-creation, essay-writing","gardening, reading",detailed-explanation
1533,0.0,3.0,65.0,236.25,5.0,5.0,18.0,7.0,10.0,0.0,1.0,1.0,0.0,386.0,0.5555555555555556,1.0,"business-purposes, coding-assistance, education, social-media","learning, music",answer-with-explanation
1534,0.0,3.0,50.0,309.9795918367347,5.0,5.0,11.0,4.0,4.0,0.0,2.0,1.0,0.0,369.0,0.36363636363636365,1.0,"coding-assistance, essay-writing","animals, arts, cooking, sports, travel",answer-with-explanation
1535,0.0,3.0,79.0,139.6153846153846,4.0,4.0,23.0,12.0,11.0,1.0,5.0,1.0,1.0,372.0,0.4782608695652174,1.0,"coding-assistance, mental-health","animals, arts, diy, fashion, learning",detailed-explanation
1536,0.0,3.0,13.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, coding-assistance, essay-writing, mental-health",outdoor,answer-with-explanation
1538,1.0,2.0,13.0,17.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,content-creation,"animals, cooking, history, music, outdoor",
1539,0.0,3.0,71.0,265.92857142857144,6.0,6.0,18.0,7.0,10.0,3.0,0.0,1.0,1.0,370.0,0.5555555555555556,1.0,"business-purposes, content-creation","diy, sports",answer-with-explanation
1540,0.0,3.0,70.0,227.4927536231884,5.0,5.0,18.0,9.0,9.0,0.0,5.0,1.0,0.0,392.0,0.5,1.0,"coding-assistance, education","movies, outdoor, reading",answer-with-explanation
1541,0.0,3.0,45.0,202.38636363636363,3.0,3.0,11.0,3.0,6.0,0.0,2.0,1.0,0.0,426.0,0.5454545454545454,1.0,"business-purposes, content-creation","arts, history, outdoor, sports",simplified-explanation
1542,0.0,3.0,38.0,104.08108108108108,2.0,2.0,6.0,6.0,0.0,5.0,0.0,1.0,1.0,394.0,0.0,0.0,content-creation,"diy, gardening, movies",step-by-step
1543,0.0,3.0,34.0,120.15151515151516,2.0,2.0,6.0,4.0,2.0,0.0,2.0,1.0,0.0,380.0,0.3333333333333333,1.0,"business-purposes, essay-writing",diy,detailed-explanation
1544,0.0,3.0,13.0,17.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, coding-assistance, cooking, mental-health","arts, learning, travel",step-by-step
1545,0.0,3.0,64.0,178.52380952380952,4.0,4.0,17.0,7.0,9.0,3.0,2.0,1.0,0.0,371.0,0.5294117647058824,1.0,"business-purposes, coding-assistance, essay-writing, mental-health","animals, history, learning",answer-with-explanation
1546,0.0,3.0,149.0,129.47297297297297,6.0,8.0,44.0,40.0,1.0,18.0,2.0,1.0,1.0,353.0,0.022727272727272728,0.0,"coding-assistance, content-creation","business, outdoor, travel",answer-with-explanation
1547,0.0,3.0,70.0,263.4782608695652,6.0,6.0,19.0,7.0,11.0,0.0,1.0,1.0,0.0,361.0,0.5789473684210527,1.0,"business-purposes, education","animals, cooking, fashion, outdoor, sports",step-by-step
1548,1.0,2.0,22.0,26.80952380952381,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,390.0,0.5,1.0,"business-purposes, content-creation, entertainment","animals, arts, diy",
1549,0.0,3.0,13.0,17.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, coding-assistance, mental-health, social-media","animals, diy, history, movies",simplified-explanation
1550,0.0,3.0,39.0,202.81578947368422,3.0,3.0,8.0,4.0,3.0,0.0,1.0,1.0,0.0,370.0,0.375,1.0,"coding-assistance, content-creation, education","music, outdoor, travel, writing",detailed-explanation
1551,0.0,3.0,57.0,147.58928571428572,3.0,3.0,12.0,12.0,0.0,7.0,2.0,1.0,1.0,355.0,0.0,0.0,"business-purposes, content-creation","fashion, learning, outdoor, technology",detailed-explanation
1552,0.0,3.0,47.0,247.32608695652175,4.0,4.0,12.0,2.0,7.0,0.0,0.0,1.0,0.0,405.0,0.5833333333333334,1.0,"business-purposes, social-media","family, fashion, outdoor",answer-with-explanation
1553,0.0,3.0,85.0,226.1547619047619,6.0,6.0,24.0,14.0,10.0,1.0,3.0,1.0,1.0,385.0,0.4166666666666667,1.0,"business-purposes, coding-assistance, essay-writing, social-media","arts, cooking, family, learning, music",step-by-step
1554,0.0,3.0,13.0,21.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, content-creation, mental-health","business, dance, learning, movies, outdoor",detailed-explanation
1555,0.0,3.0,13.0,17.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, coding-assistance, content-creation, education",music,step-by-step
1556,0.0,3.0,67.0,176.21212121212122,4.0,4.0,19.0,11.0,7.0,1.0,3.0,1.0,0.0,360.0,0.3684210526315789,1.0,"business-purposes, entertainment","cooking, gardening, outdoor, sports",answer-with-explanation
1557,0.0,3.0,113.0,273.44642857142856,9.0,10.0,33.0,9.0,21.0,0.0,2.0,1.0,0.0,361.0,0.6363636363636364,1.0,"coding-assistance, entertainment, mental-health","arts, business, diy, music, writing",step-by-step
1558,0.0,3.0,66.0,225.4923076923077,5.0,5.0,17.0,8.0,7.0,3.0,2.0,1.0,0.0,400.0,0.4117647058823529,1.0,"business-purposes, coding-assistance, education, essay-writing","learning, outdoor",step-by-step
1559,0.0,3.0,91.0,199.32222222222222,6.0,6.0,27.0,19.0,5.0,5.0,2.0,1.0,1.0,383.0,0.18518518518518517,0.0,"business-purposes, coding-assistance, education, essay-writing","animals, history",step-by-step
1560,1.0,2.0,13.0,17.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,"animals, outdoor, reading",detailed-explanation
1562,0.0,3.0,57.0,265.875,5.0,5.0,14.0,5.0,6.0,0.0,3.0,1.0,0.0,375.0,0.42857142857142855,1.0,"business-purposes, education","cooking, reading",detailed-explanation
1565,0.0,3.0,13.0,17.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"coding-assistance, essay-writing","cooking, dance, gardening, outdoor",answer-with-explanation
1566,0.0,3.0,100.0,245.12121212121212,7.0,7.0,31.0,15.0,14.0,2.0,3.0,1.0,0.0,403.0,0.45161290322580644,1.0,"coding-assistance, content-creation, mental-health","diy, writing",detailed-explanation
1567,0.0,3.0,13.0,18.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"coding-assistance, education, essay-writing",business,detailed-explanation
1569,0.0,3.0,93.0,226.2173913043478,6.0,6.0,24.0,20.0,3.0,1.0,10.0,1.0,0.0,371.0,0.125,0.0,"business-purposes, mental-health","dance, history, learning, outdoor, travel",direct-answer
1570,0.0,3.0,48.0,161.80851063829786,3.0,3.0,13.0,6.0,5.0,1.0,0.0,1.0,0.0,353.0,0.38461538461538464,1.0,"business-purposes, coding-assistance, entertainment, social-media","cooking, fashion, learning, movies, travel",answer-with-explanation
1571,0.0,3.0,75.0,193.35135135135135,5.0,6.0,19.0,14.0,5.0,1.0,3.0,1.0,0.0,366.0,0.2631578947368421,1.0,"business-purposes, education, social-media","animals, arts, history, movies, reading",step-by-step
1572,0.0,3.0,57.0,179.0,4.0,4.0,15.0,8.0,4.0,1.0,3.0,1.0,0.0,385.0,0.26666666666666666,1.0,"coding-assistance, content-creation, cooking",music,step-by-step
1573,0.0,3.0,38.0,110.0,2.0,2.0,8.0,3.0,5.0,1.0,0.0,1.0,1.0,339.0,0.625,1.0,"business-purposes, content-creation, entertainment","learning, writing",detailed-explanation
1574,0.0,3.0,47.0,183.82608695652175,3.0,3.0,11.0,6.0,4.0,2.0,1.0,1.0,0.0,351.0,0.36363636363636365,1.0,"business-purposes, coding-assistance, cooking, entertainment","arts, cooking, history, learning",answer-with-explanation
1575,0.0,3.0,62.0,195.7704918032787,4.0,5.0,14.0,7.0,7.0,1.0,3.0,1.0,0.0,395.0,0.5,1.0,"business-purposes, content-creation","arts, diy, learning",step-by-step
1576,1.0,2.0,59.0,131.27586206896552,3.0,3.0,15.0,13.0,2.0,5.0,0.0,1.0,1.0,351.0,0.13333333333333333,0.0,"coding-assistance, social-media","cooking, family, history, sports",
1577,1.0,2.0,13.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,"arts, fashion, reading, technology",detailed-explanation
1579,0.0,3.0,120.0,135.7058823529412,5.0,6.0,34.0,30.0,4.0,10.0,2.0,1.0,1.0,351.0,0.11764705882352941,0.0,"coding-assistance, education, entertainment","arts, dance, sports",step-by-step
1580,0.0,3.0,13.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,content-creation,"animals, business, family, movies, travel",step-by-step
1581,0.0,3.0,48.0,190.38297872340425,3.0,3.0,11.0,6.0,4.0,2.0,2.0,1.0,0.0,372.0,0.36363636363636365,1.0,"business-purposes, coding-assistance, education, mental-health","diy, history, learning, movies, outdoor",detailed-explanation
1582,0.0,3.0,44.0,167.95348837209303,3.0,3.0,9.0,6.0,3.0,1.0,1.0,1.0,1.0,361.0,0.3333333333333333,1.0,"coding-assistance, essay-writing","business, cooking, music, technology",direct-answer
1583,0.0,3.0,13.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, coding-assistance, content-creation, education",animals,step-by-step
1584,0.0,3.0,41.0,189.075,3.0,3.0,8.0,4.0,4.0,2.0,0.0,1.0,0.0,378.0,0.5,1.0,"business-purposes, essay-writing, social-media","diy, learning, reading",step-by-step
1585,0.0,3.0,13.0,18.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, coding-assistance, education, mental-health","arts, fashion, gardening, history",detailed-explanation
1586,0.0,3.0,13.0,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"coding-assistance, content-creation","sports, writing",step-by-step
1587,0.0,3.0,46.0,176.84444444444443,3.0,3.0,10.0,5.0,5.0,1.0,2.0,1.0,0.0,369.0,0.5,1.0,"coding-assistance, education, social-media","cooking, fashion, learning",step-by-step
1589,0.0,3.0,59.0,235.10344827586206,5.0,5.0,12.0,7.0,4.0,2.0,2.0,1.0,0.0,389.0,0.3333333333333333,1.0,"business-purposes, essay-writing",music,detailed-explanation
1591,0.0,3.0,211.0,214.3904761904762,13.0,13.0,70.0,52.0,13.0,10.0,13.0,1.0,0.0,377.0,0.18571428571428572,0.0,"coding-assistance, content-creation, entertainment","dance, outdoor",detailed-explanation
1592,0.0,3.0,62.0,133.45901639344262,3.0,3.0,17.0,9.0,8.0,1.0,4.0,1.0,0.0,405.0,0.47058823529411764,1.0,"coding-assistance, content-creation","dance, diy, travel",direct-answer
1593,0.0,3.0,62.0,186.24590163934425,4.0,4.0,16.0,7.0,9.0,2.0,2.0,1.0,0.0,353.0,0.5625,1.0,"coding-assistance, education, entertainment","arts, business, cooking, fashion, outdoor",detailed-explanation
1594,0.0,3.0,58.0,191.0,4.0,4.0,15.0,9.0,6.0,1.0,0.0,1.0,1.0,406.0,0.4,1.0,"coding-assistance, entertainment, essay-writing","music, reading",step-by-step
1596,0.0,3.0,118.0,153.48717948717947,6.0,7.0,33.0,33.0,0.0,11.0,4.0,1.0,1.0,362.0,0.0,0.0,"business-purposes, content-creation, essay-writing",learning,step-by-step
1597,0.0,3.0,13.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,social-media,"business, history, outdoor",step-by-step
1598,1.0,2.0,51.0,227.82,4.0,4.0,11.0,4.0,7.0,2.0,1.0,1.0,0.0,376.0,0.6363636363636364,1.0,,"arts, history, outdoor, technology, travel",detailed-explanation
1599,0.0,3.0,13.0,16.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,essay-writing,"diy, reading",detailed-explanation
1600,0.0,3.0,75.0,202.45945945945945,5.0,5.0,21.0,14.0,7.0,2.0,1.0,1.0,1.0,404.0,0.3333333333333333,1.0,"coding-assistance, cooking","arts, diy, music, outdoor, technology",answer-with-explanation
1601,0.0,3.0,81.0,272.5,7.0,7.0,20.0,12.0,8.0,0.0,6.0,1.0,0.0,353.0,0.4,1.0,"coding-assistance, cooking, mental-health",animals,step-by-step
1603,1.0,2.0,26.0,25.52,1.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,359.0,0.0,0.0,"coding-assistance, content-creation",,step-by-step
1604,0.0,3.0,13.0,19.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, coding-assistance, entertainment, essay-writing","arts, technology",step-by-step
1605,0.0,3.0,13.0,22.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"coding-assistance, essay-writing","dance, outdoor",direct-answer
1606,0.0,3.0,13.0,17.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"coding-assistance, education, essay-writing",fashion,step-by-step
1607,0.0,3.0,13.0,15.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, coding-assistance, entertainment, mental-health","music, reading",step-by-step
1608,0.0,3.0,40.0,199.51282051282053,3.0,3.0,8.0,5.0,2.0,0.0,2.0,1.0,0.0,355.0,0.25,1.0,"coding-assistance, cooking","animals, gardening",answer-with-explanation
1609,1.0,2.0,62.0,183.34426229508196,4.0,4.0,18.0,8.0,8.0,0.0,2.0,1.0,0.0,410.0,0.4444444444444444,1.0,"coding-assistance, content-creation",,step-by-step
1610,0.0,3.0,51.0,218.14,4.0,4.0,11.0,6.0,4.0,2.0,2.0,1.0,0.0,326.0,0.36363636363636365,1.0,"coding-assistance, education, social-media","animals, family, fashion, technology, travel",step-by-step
1611,0.0,3.0,93.0,96.98913043478261,3.0,4.0,26.0,22.0,2.0,7.0,9.0,1.0,0.0,358.0,0.07692307692307693,0.0,"business-purposes, content-creation","animals, cooking, diy, history",detailed-explanation
1612,0.0,3.0,109.0,197.49074074074073,7.0,7.0,35.0,17.0,17.0,4.0,0.0,1.0,1.0,387.0,0.4857142857142857,1.0,education,"outdoor, reading",answer-with-explanation
1614,0.0,3.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,mental-health,"arts, diy, music",step-by-step
1615,0.0,3.0,70.0,214.55072463768116,5.0,5.0,19.0,14.0,5.0,2.0,0.0,1.0,1.0,337.0,0.2631578947368421,1.0,"coding-assistance, entertainment","business, diy, history, sports, travel",detailed-explanation
1616,0.0,3.0,40.0,191.87179487179486,3.0,3.0,8.0,3.0,4.0,0.0,2.0,1.0,0.0,408.0,0.5,1.0,essay-writing,"diy, history, learning, outdoor",step-by-step
1617,1.0,2.0,68.0,271.95522388059703,6.0,6.0,17.0,8.0,7.0,3.0,1.0,1.0,0.0,409.0,0.4117647058823529,1.0,,"diy, history, learning, outdoor, writing",detailed-explanation
1620,0.0,3.0,13.0,21.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,essay-writing,"business, cooking, reading, travel",direct-answer
1621,0.0,3.0,85.0,186.89285714285714,5.0,5.0,25.0,12.0,13.0,3.0,3.0,1.0,0.0,390.0,0.52,1.0,"business-purposes, coding-assistance, cooking, entertainment","gardening, music, travel",step-by-step
1622,0.0,3.0,13.0,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"coding-assistance, content-creation","cooking, learning",answer-with-explanation
1623,0.0,3.0,72.0,170.73239436619718,4.0,4.0,22.0,7.0,13.0,2.0,2.0,1.0,0.0,386.0,0.5909090909090909,1.0,"coding-assistance, education","cooking, fashion, gardening",answer-with-explanation
1624,0.0,3.0,58.0,131.12280701754386,3.0,3.0,16.0,5.0,11.0,1.0,1.0,1.0,1.0,377.0,0.6875,1.0,"business-purposes, coding-assistance, education, essay-writing","business, dance, gardening, reading, travel",step-by-step
1625,0.0,3.0,84.0,225.9879518072289,6.0,6.0,23.0,12.0,11.0,3.0,2.0,1.0,1.0,308.0,0.4782608695652174,1.0,"coding-assistance, content-creation","arts, cooking, diy",detailed-explanation
1628,1.0,2.0,80.0,240.59493670886076,6.0,6.0,24.0,13.0,9.0,1.0,1.0,1.0,0.0,412.0,0.375,1.0,,"arts, gardening, history, learning, technology",detailed-explanation
1629,0.0,3.0,87.0,211.75581395348837,6.0,6.0,24.0,14.0,10.0,0.0,3.0,1.0,1.0,381.0,0.4166666666666667,1.0,"coding-assistance, essay-writing",music,step-by-step
1630,0.0,3.0,65.0,84.328125,2.0,2.0,20.0,9.0,11.0,3.0,2.0,1.0,0.0,370.0,0.55,1.0,"coding-assistance, education, entertainment","cooking, diy, fashion, music, outdoor",direct-answer
1631,0.0,3.0,65.0,185.390625,4.0,4.0,18.0,7.0,10.0,2.0,2.0,1.0,0.0,332.0,0.5555555555555556,1.0,essay-writing,"animals, movies",direct-answer
1632,0.0,3.0,68.0,186.01492537313433,4.0,4.0,17.0,11.0,4.0,4.0,3.0,1.0,0.0,352.0,0.23529411764705882,0.0,"business-purposes, coding-assistance, essay-writing, social-media","learning, music, travel",detailed-explanation
1633,0.0,3.0,60.0,137.33898305084745,3.0,3.0,13.0,12.0,1.0,4.0,3.0,1.0,1.0,349.0,0.07692307692307693,0.0,"coding-assistance, social-media","diy, music",step-by-step
1634,0.0,3.0,56.0,89.54545454545455,2.0,3.0,13.0,10.0,3.0,4.0,2.0,1.0,0.0,414.0,0.23076923076923078,0.0,"business-purposes, essay-writing","dance, learning, reading, travel",step-by-step
1636,0.0,3.0,114.0,238.69026548672565,8.0,8.0,35.0,18.0,14.0,2.0,7.0,1.0,0.0,410.0,0.4,1.0,"business-purposes, content-creation, cooking","family, history, outdoor",step-by-step
1637,0.0,3.0,40.0,208.23076923076923,3.0,3.0,9.0,3.0,4.0,1.0,0.0,1.0,0.0,358.0,0.4444444444444444,1.0,"business-purposes, coding-assistance, content-creation, education","animals, diy, fashion",answer-with-explanation
1638,0.0,3.0,51.0,225.12,4.0,4.0,11.0,5.0,5.0,1.0,3.0,1.0,0.0,386.0,0.45454545454545453,1.0,"coding-assistance, entertainment, mental-health",learning,detailed-explanation
1639,0.0,3.0,13.0,21.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"coding-assistance, essay-writing","arts, dance",answer-with-explanation
1641,0.0,3.0,66.0,231.06153846153848,5.0,5.0,17.0,8.0,7.0,2.0,3.0,1.0,0.0,420.0,0.4117647058823529,1.0,"business-purposes, coding-assistance, essay-writing, social-media","arts, diy, history, music, outdoor",direct-answer
1642,0.0,3.0,80.0,192.30379746835442,5.0,5.0,22.0,19.0,2.0,4.0,3.0,1.0,1.0,425.0,0.09090909090909091,0.0,"coding-assistance, entertainment, social-media","diy, music",detailed-explanation
1643,0.0,3.0,55.0,237.38888888888889,4.0,4.0,11.0,4.0,7.0,1.0,3.0,1.0,0.0,379.0,0.6363636363636364,1.0,"business-purposes, education","animals, history, outdoor, sports, travel",step-by-step
1644,0.0,3.0,13.0,19.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"coding-assistance, content-creation, entertainment","arts, music, reading",detailed-explanation
1646,1.0,2.0,13.0,14.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, coding-assistance, education, social-media",,detailed-explanation
1647,0.0,3.0,71.0,218.32857142857142,5.0,5.0,18.0,13.0,5.0,4.0,1.0,1.0,1.0,370.0,0.2777777777777778,1.0,"coding-assistance, entertainment, mental-health","animals, diy, music, outdoor",detailed-explanation
1648,0.0,3.0,13.0,18.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,mental-health,"animals, cooking, travel",detailed-explanation
1649,2.0,1.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,,step-by-step
1650,0.0,3.0,68.0,169.07462686567163,4.0,4.0,18.0,10.0,8.0,3.0,2.0,1.0,1.0,390.0,0.4444444444444444,1.0,"business-purposes, content-creation, essay-writing","learning, reading, sports",step-by-step
1651,1.0,2.0,50.0,88.87755102040816,2.0,3.0,11.0,10.0,1.0,3.0,0.0,1.0,1.0,372.0,0.09090909090909091,0.0,"coding-assistance, content-creation, entertainment","business, diy, reading, sports",
1652,0.0,3.0,13.0,19.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,education,"business, cooking, diy, learning, reading",step-by-step
1653,0.0,3.0,59.0,145.94827586206895,3.0,3.0,17.0,4.0,12.0,2.0,1.0,1.0,0.0,351.0,0.7058823529411765,1.0,"business-purposes, content-creation, essay-writing","dance, diy, fashion, history, outdoor",step-by-step
1654,0.0,3.0,13.0,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,social-media,"business, cooking, gardening, sports, writing",detailed-explanation
1657,0.0,3.0,132.0,224.49618320610688,9.0,9.0,41.0,31.0,7.0,8.0,4.0,1.0,0.0,392.0,0.17073170731707318,0.0,"business-purposes, cooking, essay-writing",diy,detailed-explanation
1658,1.0,2.0,49.0,169.14583333333334,3.0,3.0,12.0,5.0,7.0,0.0,2.0,1.0,0.0,315.0,0.5833333333333334,1.0,"coding-assistance, essay-writing, social-media",,step-by-step
1659,0.0,3.0,58.0,264.0175438596491,5.0,5.0,15.0,5.0,9.0,0.0,0.0,1.0,0.0,322.0,0.6,1.0,"coding-assistance, content-creation","arts, outdoor, travel",step-by-step
1660,0.0,3.0,81.0,204.2625,5.0,5.0,25.0,10.0,13.0,1.0,3.0,1.0,0.0,355.0,0.52,1.0,"coding-assistance, content-creation, essay-writing","cooking, learning, technology",step-by-step
1661,1.0,2.0,49.0,160.14583333333334,3.0,3.0,12.0,7.0,5.0,1.0,1.0,1.0,0.0,337.0,0.4166666666666667,1.0,content-creation,"music, outdoor",
1663,0.0,3.0,13.0,19.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,entertainment,"dance, history",step-by-step
1664,0.0,3.0,68.0,287.34328358208955,6.0,6.0,17.0,8.0,8.0,0.0,3.0,1.0,0.0,341.0,0.47058823529411764,1.0,"coding-assistance, entertainment",gardening,step-by-step
1665,0.0,3.0,13.0,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"coding-assistance, social-media","animals, cooking, gardening",answer-with-explanation
1667,0.0,3.0,36.0,117.45714285714286,2.0,2.0,7.0,4.0,3.0,1.0,1.0,1.0,0.0,403.0,0.42857142857142855,1.0,"coding-assistance, content-creation","history, outdoor, reading",step-by-step
1668,1.0,2.0,13.0,19.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,"business, fashion, learning, reading, travel",answer-with-explanation
1670,0.0,3.0,150.0,189.1275167785235,9.0,9.0,40.0,39.0,1.0,19.0,2.0,1.0,1.0,391.0,0.025,0.0,"business-purposes, coding-assistance, entertainment, social-media","dance, fashion, writing",detailed-explanation
1671,0.0,3.0,72.0,173.18309859154928,4.0,4.0,19.0,17.0,2.0,5.0,2.0,1.0,1.0,350.0,0.10526315789473684,0.0,"coding-assistance, education, essay-writing","arts, business, cooking, diy, technology",detailed-explanation
